Name	Set	ImageFile	Release	Info	Property	Uniqueness	Type	Mission/ Dilemma Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Quadrant	Span	Icons	Staff	Characteristics/ Keywords	Requires	Persona	Command	Lore	Reports	Names	Text
Khazara 2E (Energize)	ban_2E	ST2E-EN02178	En	178 R			Ship		Romulan	D'deridex Class	7	9	9						[Cmd][Stf][Stf][Stf] 	Cloaking Device; Romulan ship; Tractor Beam;				"It seems that the Enterprise can track us even though we are cloaked. I intend to find out if they can or they cannot."			Cloaking Device. Tractor Beam. Order - If this ship is on your {Engage Cloak}, examine an opponent's hand and choose one of those cards. That opponent exchanges that card with the top card of his or her deck. You may do this only once each turn.
Kilana 2E (Dissembling Envoy)	ban_2E	ST2E-EN03158	CA	158 S			Personnel		Dominion		4	5	5					[Cmd][GQ]		Vorta; Female;	Changeling;	Kilana		"Just like you have to protect the lives of your men, I have to protect our... property."			Archaeology Diplomacy MEDICAL Transporter Skill Treachery Order - Examine a number of cards from the top of your deck equal to the number of your Changelings present. Replace those cards in any order. You may do this only once each turn.
Kira Meru 2E (Necessary Evil)	ban_2E	emissary_43	NE	103 R	DS9		Personnel		Bajoran/Cardassian	CIVILIAN	6	6	5					[AU]		Bajoran; Female; Terok Nor-related personnel;		Kira Meru		Comfort woman aboard Terok Nor in 2346. Romantically involved with Dukat. Worked all hours in hope of a better life for her family.		Dukat	CIVILIAN Anthropology Exobiology Geology DL/ {Comfort Women}
Colonel Kira 2E (Second Edition)	ban_2E	ST1E-ENAGT014	SE	216 R	DS9		Personnel		Bajoran	OFFICER	7	7+X	8					[Cmd]		Bajoran; Colonel; Deep Space 9-related personnel; Female;		Kira Nerys		During Captain Sisko's absence after the death of Jadzia Dax, Kira Nerys was promoted to command DS9. She soon learned the responsibilities of the captain's chair.			OFFICER SECURITY Honor Diplomacy Leadership Computer Skill X=2 if a [Rom] personnel in play.
Kira Nerys 2E (Impassioned Major)	ban_2E	ST2E-EN02106	En	106 R			Personnel		Bajoran		6	6	6					[2eDS9][Cmd]		Bajoran; Female;		Kira Nerys		"My priorities are straight, Commander; let's not be confused here - my loyalties are to Bajor." Bajoran Resistance			Honor Leadership OFFICER SECURITY When this personnel uses a skill to complete a mission, you may take one of your personnel from an opponent's brig or from your discard pile into hand.
Kira Nerys 2E (Reformed Collaborator)	ban_2E	ST2E-EN03112	CA	112 R			Personnel		Bajoran		4	6	6					[Cmd][TN]		Bajoran; Dissident; Female;	Cardassian; Vedek;	Kira Nerys		"Half the Alpha Quadrant is out there right now, fighting for my freedom. ... Yassim was right - I have to do something."			OFFICER SECURITY Treachery When you play this personnel, discard a card from hand. While a Cardassian or Vedek is in your discard pile, this personnel is attributes +1, loses Treachery, and gains Honor and Physics.
Kira Nerys 2E (Starfleet Emissary)	ban_2E	ST2E-EN06050	R2	50 P			Personnel		Federation		6	6	6					[2eDS9][Cmd]		Bajoran; Female;		Kira Nerys		"You want me to go behind enemy lines and teach a bunch of Cardassians how to be resistance fighters?"			Leadership OFFICER SECURITY You may play this personnel at {Bajor} or {Cardassia Prime}. While this personnel is facing a dilemma, you may discard an event from hand to make a non-Bajoran present attributes +2 until the end of that dilemma. You may play this personnel at Bajor or Cardassia Prime. While this personnel is facing a dilemma, you may discard an event from hand to make a non-Bajoran present attributes +2 until the end of that dilemma.
Kira Taban 2E (Fractured Time)	ban_2E	emissary_44	FT	23 P	DS9		Personnel		Bajoran	MEDICAL	8	7	6	5				[AU][Stf]		Bajoran; Male;		Kira Taban		Husband and father who lived in the Singha refugee camp in 2346. Married to Kira Meru, who he called the bravest woman he'd ever known.		Kira Meru	MEDICAL Resistance Biology Honor Physics Scores points if killed.
Kitara 2E (Energize)	ban_2E	metamorphosis_61	En	169 R	DS9		Ship		Bajoran	Perikian Class	8	8	8						[Cmd][Stf] 	Bajoran ship;			Colonel Kira	Flagship of a Bajoran blockade in 2375. Commanded by Colonel Kira in opposition to the Romulan fortification of their medical facilities on Derna.			DL/ {Souls of the Dead}
Kitrik 2E (The Next Generation)	ban_2E	tng_83V	SE	303 S			Personnel		Klingon	MEDICAL	7	6	8					[Stf]		Klingon; Male;		Kitrik		"The Tyrant Molor" in the Kot'baval Festival. Eager to help warriors deepen their understanding of Klingon heritage. Research on Maranga IV outpost.			MEDICAL SCIENCE Geology Computer Skill
K'nera 2E (Klingon Defense Force Commander)	ban_2E	ST2E-EN01299	SE	299 S			Personnel		Klingon		6	4	7					[Cmd]		Klingon; Male;		K'nera		"Their actions threaten the alliance. They disobeyed and must be punished. ... When one of us dies that way, it diminishes us all."			Honor Law OFFICER SECURITY Transporter Skill
Kolaran Raiders 2E	ban_2E	ST2E-EN01033	SE	33 S			Dilemma	[P]																"Isolated pockets of humanoids. It appears to be a pre-warp civilization at an early stage of industrial development."			Choose a personnel who has Leadership or Security to be stopped. If you cannot, randomly select a personnel to be killed.
Koloth 2E (D'akturak)	ban_2E	ST2E-EN01304	SE	304 R			Personnel		Klingon		7	6	7					[Cmd]		Klingon; Male;	Assault event;	Koloth		"Come on, old comrade. For the last time, let's sharpen our blades."			Diplomacy x 2 Exobiology Honor When you play this personnel, if you command {Kang} or {Kor}, you may download an Assault card.
Koral 2E (The Next Generation)	ban_2E	tng_93V	En	143 C	TNG		Personnel		Non-Aligned/Klingon	CIVILIAN	3	4	10					[Cmd]		Klingon; Male; Stone of Gol-related personnel; Stone of Gol-related personnel;		Koral	Klingon shuttle	Dour smuggler of few words. Acquired part of the Stone of Gol for Baran. Commanded a Klingon shuttle. Disliked games and replicated bloodwine.			CIVILIAN Archaeology Smuggling Navigation Treachery Stellar Cartography
Koroth 2E (The Next Generation)	ban_2E	tng_85V	SE	306 U			Personnel		Klingon	SCIENCE	7	7	6							Klingon; Male;		Koroth		High cleric of Boreth. Responsible for cloning Kahless in an attempt to restore hope to his people.			SCIENCE Archaeology Biology MEDICAL Once per game, if on {Boreth}, may download {Kahless} OR {Clone Machine} there.
Korris 2E (The Next Generation)	ban_2E	tng_86V	En	144 R			Personnel		Klingon	OFFICER	8	6	8					[Cmd]		Klingon; Captain; Male;		Korris		Renegade captain that sought an honorable death. To him, peace was a living death. Deserted with Konmel and Kunivas to restore Imperial glory.			OFFICER Honor ENGINEER SECURITY May volunteer for random selections (if applicable).
Kotra 2E	ban_2E	ST2E-EN02046	En	46 U			Event																	"I can't help thinking what a perfect metaphor this game is for our present situation. Two players. Two minds. Two strategies. Each trying to outmaneuver the other, testing the enemy's defenses..."			To play this event, you must command (have in play) three [Car] personnel. Plays in your core (on table). When an opponent discards a personnel from the top of his or her deck during your turn, score 5 points. You may do this only once each turn.
Kudak'Etan 2E (Arrogant First)	ban_2E	ST2E-EN00009	X	9 P			Personnel		Dominion		5	5	8					[Cmd][KW]		Jem'Hadar; Alpha; Jem'Hadar First; Male;	Jem'Hadar; Vorta;	Kudak'Etan	U.S.S. Defiant	"I am the First. And I have declared victory." Commander: U.S.S. Defiant.			Astrophysics OR Stellar Cartography Leadership Navigation OFFICER Order - Discard a Vorta from hand to place this personnel and any number of your Jem'Hadar present aboard a ship at the same mission.
Kurn 2E (Bajoran Security Officer)	ban_2E	ST2E-EN02107	En	107 R			Personnel		Bajoran		6	5	7					[2eDS9][Cmd]		Klingon; Male;		Kurn		"I have accepted the transition. I am a Bajoran security officer. The uniform is simply... uncomfortable."			Law Navigation OFFICER SECURITY When you win personnel battle involving this personnel, you may return him to his owner's hand to kill an opponent's personnel involved.
Mora Pol 2E (Pioneering Scientist)	ban_2E	ST2E-EN01219	SE	219 U			Personnel		Bajoran		5	7	4					[Stf]		Bajoran; Male;		Mora Pol		"In science we look for the obvious. We track in a straight line. If something looks too good to be true, it usually isn't true. If there appears to be more to something than meets the eye, there usually is more. We take it step by step."			Exobiology x 2 Physics SCIENCE x 2
Mr. Tricorder 2E (Reflections 2.0)	ban_2E	HMF3_5	R2	8 P	Gen		Equipment													ENGINEER-related equipment;	Android;			Standard-issue tricorder. Geordi La Forge asked Data to use one to analyze solar probes discovered in a secret chamber of the Amargosa observatory. Data had other ideas.			May report to {any Data}. Your personnel present who have both OFFICER and ENGINEER all add Computer Skill. Androids here are attributes all -6.
Murder Investigation 2E (Call to Arms)	ban_2E	HMF_10V	CA	18 C	VOY		Dilemma	[S/P]												murder-related dilemma;				Tuvok was forced to question many of U.S.S. Voyager's crew to solve a mystery. The efforts took focus away from his other duties.			Randomly select three personnel (or six personnel if more than nine personnel present). If any of those personnel has SECURITY, all of them are "stopped."
Nanite Attack 2E	ban_2E	ST2E-EN01039	SE	39 R			Dilemma	[S]												Damage card;	hand weapon;			"I cannot believe this was an arbitrary attack..."			Unless you have Diplomacy x2 + ENGINEER x2 OR SECURITY x2 + a Hand Weapon, this dilemma is placed on your ship.
Natima Lang 2E (Professor of Political Ethics)	ban_2E	ST2E-EN02117	En	117 U			Personnel		Cardassian		6	6	4							Cardassian; Dissident; Female;		Natima Lang		"There are some who believe the future of Cardassia should not remain in the hands of military." Dissident			Diplomacy Honor Law Leadership Computer Skill When you play this personnel, discard a card from hand.
Nausicaans: Pirates 2E (Energize)	ban_2E	lookingglass_11V	En	16 C	ENT		Dilemma	[S]													Cloaking Device;			Brutal predators often target unprotected shipping lanes, plundering vulnerable freighters and non-military vessels. Only the most fortunate escape such encounters.			Unless you have 2 Navigation, 3 SECURITY, and STRENGTH>40 OR a Cloaking Device and CUNNING>40, two personnel (random selection) are killed. Discard dilemma.
Nel Apgar 2E (Temperamental Researcher)	ban_2E	ST2E-EN01338	SE	338 U			Personnel		Non-Aligned		3	7	3							Tanugan; Male;		Nel Apgar		"Fine. Whatever. Starfleet will get its Krieger Wave converter. These things take time. I've had a few setbacks, that's all."			Physics x 2 SCIENCE Treachery When you play this personnel, you may draw three cards, then place three cards from hand on the bottom of your deck in any order.
Nelvana Trap 2E	ban_2E	ST2E-EN01096	SE	96 R			Event													Maneuver card;				"Two Romulan warships uncloaking "			Maneuver. Plays on an opponent's mission. When an opponent moves a ship to this mission, you may destroy this event to take each [Rom] ship from your copies of {Engage Cloak}, place them at this mission, and begin an engagement (ship battle) involving them. If you win, randomly kill an opponent's personnel involved.
No Peace in Our Time 2E	ban_2E	ST2E-EN01098	SE	98 R			Event													Maneuver card;				"You do prefer it this way, don't you? As it was meant to be. ... 'Once more unto the breach, dear friends...'"			Maneuver. Plays in your core (on table). Each of your [Kli] Treachery personnel is Cunning +2. Order - Destroy this event to begin an engagement (ship battle) involving your [Kli] Treachery personnel. If you win, randomly kill an opponent's personnel involved.
Noble Cause 2E	ban_2E	ST2E-EN05008	FT	8 P			Event														Assault event; Maneuver card;			"Kahless would rather die than live under Molor's tyranny."			Decay: 2. (When there are two cards on this event, destroy it.) To play this event, you must command (have in play) three [Kli] personnel. Plays in your core (on table). When you destroy an Assault or Maneuver event you own, you may place it on this event. When this event is destroyed, you may take each card here into your hand.
Nu'Daq 2E (Homefront II)	ban_2E	HMF2_45	SE	314 R	TNG		Personnel		Klingon	OFFICER	4	6	8					[Cmd]		Klingon; High Council; Male;		Nu'Daq	I.K.S. Maht-H'a	Tenacious rival of Ocett and Jean-Luc Picard in pursuit of the DNA program. Commanded the I.K.S. Maht-H'a on behalf of the High Council.			OFFICER Archaeology Exobiology Leadership Navigation Treachery DL/ {Dig}
Ocett 2E (Homefront II)	ban_2E	HMF2_33	SE	248 R	TNG		Personnel		Cardassian	OFFICER	4	7	6					[Cmd]		Cardassian; Female; Gul; U.S.S. Enterprise-related personnel;		Ocett	Bralek	Dogged rival of Nu'Daq, Galathon, and the crew of the U.S.S. Enterprise in the pursuit of the DNA program. Female gul in command of the Bralek.	Central Command		OFFICER SCIENCE Archaeology Exobiology Navigation Treachery DL/ {Dig}
Odo 2E (Constable)	ban_2E	ST2E-EN01220	SE	220 R			Personnel		Bajoran		6	7	8					[2eDS9][Cmd]		Changeling; Male; Shape-shifter;	Thief;	Odo		"Sometimes I have to remind you just how good I am."			Honor Law Leadership Navigation Computer Skill x 2 SECURITY x 2 While an opponent's Thief or Treachery personnel is at this mission, that personnel cannot use his or her abilities.
Odo 2E (Curzon Odo)	ban_2E	ST2E-EN06040	R2	40 P			Personnel		Bajoran		6	6	6					[2eDS9][Cmd]		Changeling; Male; Shape-shifter;		Odo		"...it's as if Odo and Curzon have been...joined. It's proving to be an interesting experience for both of us."			Anthropology Diplomacy Law x 2 SECURITY This personnel is Cunning +1 for each Diplomacy personnel in your discard pile (limit +4). This personnel is Strength +1 for each SECURITY personnel in your discard pile (limit +4).
Odo 2E (Wayward Link)	ban_2E	ST2E-EN03113	CA	113 R			Personnel		Bajoran		5	7	8					[Cmd][TN]		Changeling; Dissident; Male; Shape-shifter;	Bajoran;	Odo		"The Link was paradise. But it appears I'm not ready for paradise."			Law Leadership Computer Skill SECURITY When you play this personnel, discard a card from hand. When your Bajoran present is about to be killed by a dilemma, you may stop him or her and this personnel to prevent that.
Ornaran Threat 2E (Second Edition)	ban_2E	engage_7	SE	41 C	TNG		Dilemma	[S/P]																Suffering from felicium withdrawal, T'Jon threatened William T. Riker's life in an attempt to manipulate Jean-Luc Picard. Picard refused to enable the Ornaran's addiction.			Randomly select a personnel to be "stopped." Unless you have 2 Diplomacy and MEDICAL OR 2 SECURITY and STRENGTH>25, that personnel is killed.
Out of Options 2E	ban_2E	ST2E-EN05009	FT	9 P			Event																	"We are not leaving here. And neither are you."			Decay: 3. (When there are three cards on this event, destroy it.) To play this event, you must command (have in play) three [Rom] personnel. Plays in your core (on table). When an opponent begins a mission attempt, examine his or her hand and choose a card to place on this event. When this event is destroyed, return each card here to its owner's hand.
